accessContext,technicalComplexity,has_accepted_answer,date_created,technicalDomain,rootCauseCategory,summary,title,causedByOutdatedStack,isDocumentationGap,topic_id
cloud_console,5,False,2024-07-25 07:22:46.714000+00:00,ingestion,bug_or_limit,"User Frosslee encounters issues with the Bedrock bot's vectorizer in Weaviate not displaying correctly in the console, resulting in poor semantic search performance; suggested solutions involve checking the implementation of the Bedrock code and potential differences with the ChatGPT bot.",Help Needed: Issue with Vectorizers in Weaviate Collections Console,False,False,3166
rest_api,4,True,2023-07-17 11:26:12.111000+00:00,queries,data_modeling,"Weaviate does not support multi-vector search within a single class, a potential solution involves creating cross-references between classes or creating multiple objects within the same class.",Multi Vector Search in a single class,False,False,383
rest_api,4,True,2024-07-11 09:40:27.318000+00:00,integration,bug_or_limit,"A user asked about re-indexing newly added properties of existing objects in Weaviate, and the resolution was that currently, the only way is to delete the collection and re-import it with the new property. A Re-indexing API is being worked on, and a workaround was shared.",Alternate to Reindexing of existing records,False,False,3013
rest_api,4,False,2024-08-06 06:33:47.937000+00:00,queries,bug_or_limit,The user wants to configure Weaviate to ignore single and double quotes in the 'skills' property using the invertedIndexConfig at runtime without recreating the collection.,"Getting “nested query: nested clause at pos 1: invalid search term, only stopwords provided. Stopwords can be configured in class.invertedIndexConfig.stopwords” when conditional filter has an input of single or double quotes",False,True,3271
other,3,True,2024-09-24 06:48:48.648000+00:00,deployment,incorrect_configuration,"The user had issues with specifying a pull secret for initContainers in a Helm chart deployment, but was resolved by verifying that the imagePullSecrets were defined under spec.template.spec and checking if the image could be pulled successfully outside of the Pod.",How to specify pull secret of initContainers,False,False,4267
python_client,3,True,2024-08-01 18:06:38.347000+00:00,integration,bug_or_limit,"User experiences issues connecting to Weaviate using Google Vertex API key, tries different headers and authentication methods including OAuth2, service account, and access tokens. Eventually resolves issue by trying 'X-Palm-Api-Key' with the same Vertex key, learning that it can be used directly without creating a separate Google Palm key.",Can't connect to Google Vertex,False,False,3254
python_client,5,False,2025-03-17 09:02:57.534000+00:00,server_setup,bug_or_limit,User experienced 'vector lengths don't match' error after recreating a Weaviate collection with a new embedding model; solution involves upgrading Weaviate server to version 1.29.0.,Collection name setting problem,True,False,19904
python_client,3,True,2025-01-05 02:26:15.211000+00:00,queries,incorrect_configuration,Weaviate configuration issue fixed by changing Weaviate service to expose ollama URL as http://ollama:11434 instead of localhost.,Unable to run hybrid search (but nearText works) : Connection refused to ollama,False,False,9569
rest_api,4,False,2024-12-02 23:52:47.126000+00:00,server_setup,bug_or_limit,"The user encountered frequent errors and increased query times due to an 'index out of range' error caused by an issue with the Product Quantizer (PQ) configuration, which was resolved by upgrading to Weaviate version 1.26.11.",",""panic"":""runtime error: index out of range [2] with length 2""",True,False,9058
python_client,2,False,2024-09-08 14:21:13.799000+00:00,server_setup,incorrect_configuration,User Minyus asked about disabling replication/raft warnings in Weaviate. DudaNogueira suggested setting RAFT_EXPECT_JOIN to 1 or using the new Python v4 client with RAFT_BOOTSTRAP_EXPECT set to 1.,Disable replication/raft for embedded Weaviate,False,False,4019
ts_client,3,True,2025-03-09 09:44:56.834000+00:00,queries,incorrect_configuration,"User had issues with RAG functionality in Weaviate due to missing generative model configuration, which was resolved by adding the necessary configuration to the collection.",RAG not working with Anthropic Key and JS-SDK,False,True,17146
other,3,True,2025-03-06 07:37:01.062000+00:00,ingestion,conceptual_misunderstanding,"The user wants to upload chatbot user data to Weaviate using HuggingFace embeddings for semantic search, and the resolution involves ingesting the data with a collection schema definition, generating or using pre-trained vectors.",Uploading tables to weaviate database,False,False,10895
rest_api,3,True,2025-03-03 21:55:20.147000+00:00,deployment,incorrect_configuration,"The user experienced issues with Weaviate startup due to intermittent ""attempt to join and failed"" errors while using EFS persistence on ECS Fargate. Adding the IP range of the load balancer/ECS containers to the 'no_proxy' environment variable resolved the issue.","""attempt to join and failed"" when using PERSISTENCE_DATA_PATH env with efs storage",False,False,10702
llm_framework,4,False,2024-07-22 22:01:13.215000+00:00,ingestion,performance,"The user was experiencing issues with batch inserting records into Weaviate due to a 'local index not found' error caused by an update deadline, which was resolved by increasing the timeout time in the configuration.",Trouble Batch Inserting Records Using Langchain w/ Weaviate,False,False,3124
dict_keys(['other']),4,False,2024-08-20 18:14:35.455000+00:00,deployment,conceptual_misunderstanding,"Once a vector collection is created with a particular Google Cloud project_id, it cannot be changed without recreating the entire collection unless the update involves changing values within the objects.",Changing vertex project_id in embeddings configuration,False,False,3408
ts_client,5,True,2024-08-28 21:59:09.702000+00:00,integration,bug_or_limit,"Weaviate client libraries need to be upgraded: TypeScript from v2 to v3 and Python from v3 to v4, as the v4 client will no longer include the v3 API starting in December 2024.","Upgrade weaviate client, does previous code still work?",True,False,3885
python_client,2,False,2025-01-07 10:59:07.514000+00:00,queries,bug_or_limit,Namespace is optional when generating a UUID using generate_uuid5 function.,Weaviate requires a string of UUID format when adding json Schema,False,False,9606
other,2,True,2023-09-05 12:21:50.647000+00:00,integration,conceptual_misunderstanding,A user asked how to locate the Weaviate log file location and was told to use 'docker logs -f --tail 10 weaviate' to view live logs and 'docker inspect --format='{{.LogPath}}' <id-of-your-weaviate-container>' to find the log path.,Where is the weaviate log file location,False,False,617
python_client,5,False,2024-02-23 04:33:24.114000+00:00,queries,bug_or_limit,"Weaviate issue with hybrid queries using OpenAI Embedding Models, caused by the vectorizer configuration, fixed in the latest version, but the latest available Weaviate server version in Weaviate Cloud is 1.28.2, preventing users from deploying their applications until the issue is resolved.",Hybrid Queries on new OpenAI Embedding Models failing server restart,True,False,1551
python_client,4,False,2024-07-31 07:55:44.667000+00:00,server_setup,incorrect_configuration,"The user was experiencing issues connecting to Weaviate due to a failed startup, but after stripping down the authentication and headers, it seemed there were no specific resolutions provided.",Weaviate didn't startup,True,False,3228
other,3,True,2024-07-17 13:56:58.362000+00:00,deployment,incorrect_configuration,"The user, YP_Ajie, experienced a 'no chunks available' error when trying to chat after setting up Llama3 and Verba, but resolved the issue by defining the OLLAMA_EMBED_MODEL, which led to embedding being done successfully with the 'mxbai-embed-large' model.",Verba chat got error no chunks available,False,False,3071
java_client,3,False,2024-11-26 11:58:44.008000+00:00,deployment,performance,"The user reported a memory leak issue where memory usage remains high after backups, and adjusting the CPU percentage may be used as a temporary fix until the underlying issue can be resolved.",Memory Leak with S3 backup module: Memory Usage Remains High After Backups,False,False,8315
python_client,4,False,2024-07-25 19:43:40.323000+00:00,ingestion,performance,"The users were experiencing WeaviateBatchErrors due to timeouts when inserting objects via the dynamic batch functionality. It was suggested to check observability for CPU and memory usage, consider resource limitation environment variables, and explore alternative solutions such as the Spark connector for a more robust pipeline.",Vectorizer Timeout settings and behavior,False,False,3174
python_client,3,True,2024-10-01 12:52:42.211000+00:00,queries,conceptual_misunderstanding,"The user asked about the behavior of 'ContainsAny' and 'ContainsAll' operators in Weaviate, specifically whether they should match exact phrases or partial matches. The resolution was that it depends on the tokenization used, which can be adjusted, and provided examples illustrating the difference between word-level and field-level tokenization.",How does the filter ContainsAny and ContainsAll work?,False,False,4384
rest_api,4,True,2024-08-27 21:18:47.102000+00:00,deployment,incorrect_configuration,"The user wants to integrate Weaviate into their existing Helm chart as a deployment in their Kubernetes cluster, but can't find information on how to do it other than through a standalone Helm chart. They were previously using Docker Compose, and have now switched to using Weaviate version 4 with different HTTP and gRPC ports. The resolution involves creating a separate Docker entrypoint instead of modifying the Helm chart directly to provide custom configurations.",Install Weaviate in Existing Helm-Chart,False,False,3755
python_client,4,True,2024-02-15 07:01:59.439000+00:00,server_setup,incorrect_configuration,"The user was having trouble connecting to a Weaviate Cloud Sandbox (WCS) cluster due to a startup error. After providing the code used to connect, it was suggested to check the correctness of the WCS URL and API key environment variables. Hardcoding the URL and API key into the code resolved the issue, but another user experienced the same problem despite doing so.",Weaviate didn't start up,False,False,1495
llm_framework,3,False,2024-09-06 15:00:23.163000+00:00,integration,bug_or_limit,"The user asked about integrating Weaviate Hybrid Search Retriever with Weaviate Async Client, but was informed it's not currently supported, suggesting it would be an interesting feature to implement with Langchain.",WeaviateHybridSearchRetriever with WeaviateAsyncClient,True,False,3995
python_client,3,True,2025-02-14 21:17:36.784000+00:00,integration,conceptual_misunderstanding,"The OpenAI API key is not stored in Weaviate, it needs to be passed dynamically with each query/embed request either through the client instantiation or server-level environment variable.",OpenAI API Key Leaked,False,False,10347
other,3,True,2024-05-07 01:30:43.606000+00:00,others,bug_or_limit,"Users experienced delays in receiving Weaviate confirmation emails, particularly with certain email providers like Proton; however, the issue has been reported internally and resolved due to an error in the delivery email system.",Confirmation email to create WCS,False,False,2217
rest_api,5,True,2024-10-17 17:25:01.821000+00:00,deployment,bug_or_limit,"A feature request was opened in Weaviate's GitHub repository to allow controlling custom module services independently of Weaviate, enabling separate deployment and management, and providing options for handling incoming requests when modules are not yet available.",Deploying Weaviate before modules,False,False,5732
python_client,4,False,2024-10-25 11:27:07.438000+00:00,ingestion,bug_or_limit,The weaviate client needs to be modified to use chunking strategy with a custom class definition to handle large content with Mistral API limits.,"Errors: text too long for vectorization. Tokens for text: 10440, max tokens per batch: 8192, ApiKey absolute token limit: 1000000'",False,False,5918
python_client,4,False,2024-10-15 17:52:18.140000+00:00,others,bug_or_limit,A user encountered an error while implementing the QuickStart on WCD with Python due to max_tokens being too large for the gpt-3.5-turbo model. The solution involves updating the default model to reflect the correct maxTokens of 4096 or using the gpt-4 model instead.,Quickstart tutorial generative search exception on max_token using Python,False,False,5434
"Using the Weaviate REST API directly, including GraphQL queries",4,True,2024-12-23 09:04:18.135000+00:00,deployment,bug_or_limit,"The issue was resolved by deleting the cache, but it seems like the original problem was related to Weaviate trying to join a remote cluster instead of being a standalone node.",Couldn't connect to Cluster Remote Node,False,False,9402
python_client,4,True,2024-11-08 07:02:03.706000+00:00,integration,incorrect_configuration,"The issue was due to missing property data types during index creation, and incorrect usage of the add_object method in the batch upload function. Resolved by specifying the property data types in index creation and correcting the batch upload method.","No such prop with name 'title' found in class 'Test' in the schema"" when querying Weaviate with near_vector",False,False,7498
python_client,3,False,2024-08-22 08:31:58.783000+00:00,queries,conceptual_misunderstanding,"The user is trying to use near_text to query a reference in a chunk collection, but is getting no results. They've tried hybrid search, but it's not working as expected.",How do I match reference with near_text or hybrid,False,False,3431
rest_api,5,False,2024-07-26 10:46:30.718000+00:00,queries,conceptual_misunderstanding,"A user experienced non-deterministic search results after migrating data from WCS to an on-premise Weaviate instance, and the issue was resolved by checking and confirming that the ef and efConstruction parameters were consistent across both instances.",Migration from wcs to on-premise,False,False,3184
go_client,3,False,2024-09-25 11:08:40.254000+00:00,ingestion,incorrect_usage,"User is experiencing empty 'Class' and 'Object ID' fields when using `WithObjects` function in Go, seeking help with resolving the issue.",Empty fields in WithObjects response in Go,False,False,4311
python_client,4,False,2024-09-26 13:05:54.785000+00:00,server_setup,bug_or_limit,"A user is experiencing issues with Weaviate backup due to a 'BlockListTooLong' error and other errors. Duda suggests updating to the latest Weaviate version (1.26.5), using the 'backup-cancel' endpoint to resolve the 'backup not released yet' error.",Backup Issue Weaviate,True,False,4341
rest_api,5,False,2024-05-30 09:39:34.167000+00:00,integration,bug_or_limit,"The user is experiencing an error when trying to query Weaviate using the Ollama embedded vectorizer, due to incorrect endpoint URL being used. The correct endpoint should be /api/embed instead of /api/embeddings. A GitHub issue was raised for this bug.",Text2vec ollama embedding error,False,False,2551
rest_api,3,False,2024-09-13 23:25:24.393000+00:00,queries,conceptual_misunderstanding,"The user asked about implementing Late Chunking in Weaviate without changing their existing embedding technique, and the resolution was to use the Bring Your Own Vectors feature in Weaviate to upload chunk embeddings obtained by averaging token embeddings from a document embedding model that supports long contexts, such as Jina AI's v3 embeddings, and noted that late chunking only changes the values of embedded vectors rather than retrieving adjacent chunks.",Late Chunking,False,False,4155
none_of_the_above,4,False,2025-02-21 19:32:33.113000+00:00,deployment,bug_or_limit,"User experienced issues with pods becoming stuck in 'Terminating' state during async replication, but the resolution suggested upgrading to latest Weaviate server version 1.29.0.","Pods hang in ""Terminating"" state, continue performing async replication checks",False,False,10496
other,4,True,2025-03-04 15:23:56.240000+00:00,ingestion,bug_or_limit,"The user experienced an error during data ingestion in Weaviate due to a usage error (500), which was resolved by updating to a newer version of Weaviate, specifically 1.28.8. A possible underlying cause was a failure of the vectorizer.","Error during ingestion: Failed to ingest data, error[usage error (500): {""error"":[{""message"":""update vector: unmarshal response body: invalid character 'e' looking for beginning of value""}]}]",False,False,10739
python_client,5,False,2024-01-16 11:53:07.495000+00:00,queries,bug_or_limit,"Nested object filtering in Weaviate version 1.21.0 is not supported; as of Weaviate 1.22.0, it has been added but as of the last update, its use is still pending implementation.",Not able to perform nested search query,False,False,1235
ts_client,4,False,2024-11-12 09:03:29.525000+00:00,deployment,incorrect_configuration,The Weaviate client is incorrectly using OpenAI API key due to a misconfigured default vectorizer module in the Docker setup. Resolving this involves setting the correct ENV variables and updating the Weaviate server configuration.,Why weaviate client (typescript) is not using configured text2VecAzureOpenAI vectorizer?,False,False,7549
rest_api,4,False,2024-10-14 04:59:50.864000+00:00,deployment,bug_or_limit,"The user is experiencing a 401 error in their Weaviate cluster while trying to read or write data objects, which is happening due to an authentication issue in their cluster. To resolve this, they should check their Weaviate configuration files for any inconsistencies or outdated versions.",[Question] search status code: 401,False,False,5200
ts_client,4,True,2024-12-19 12:27:51.859000+00:00,integration,conceptual_misunderstanding,"Currently, Weaviate does not support storing additional information for each tenant directly within the tenant object due to limitations in cross-references being object-specific rather than tenant-specific. A suggested workaround involves creating an extra collection, like ""tenantInfo"", to store additional properties such as description and reference email, and referencing the tenant name to fetch extra info.",Can each tenant have specific properties and how?,False,True,9330
other,2,True,2025-01-28 16:17:08.900000+00:00,server_setup,incorrect_configuration,A user experienced issues with a 'no such host' error while setting up Weaviate locally using 'host.docker.internal'. Solutions included running Ollama within Docker and adding 'extra_hosts' to the Weaviate configuration.,Quickstart local hosted 'no such host' error,False,False,9927
python_client,3,False,2024-11-21 18:19:52.265000+00:00,ingestion,incorrect_usage,The user encountered an error during batch insertion into Weaviate and was advised to inspect the failed_objects for more information on the issue.,Batch insert error,False,False,7764
python_client,3,False,2024-08-30 18:31:24.777000+00:00,ingestion,bug_or_limit,"The user asked why there was a delay in progress bar updates in the log view during batch upsert jobs, and received a response clarifying that the issue was likely due to the tqdm library being used, which is not a built-in feature of Weaviate client, and providing further information about tqdm.",Batch insert progress bar updates rarely in logs view. Buffer flush?,False,False,3935
rest_api,4,True,2024-12-12 22:30:19.884000+00:00,server_setup,performance,"The user had issues with a slow-starting Weaviate instance in a single-node cluster, experiencing long startup times, periodic ""transferring leadership"" errors, and API connection timeouts. The suggested solutions included updating Weaviate to the latest version (1.28.0), implementing multi-tenancy, and adjusting the readiness probes on the Kubernetes setup.","Weaviate error ""transferring leadership"" on single node cluster",True,False,9207
cloud_console,3,True,2024-07-31 20:04:48.675000+00:00,ingestion,conceptual_misunderstanding,"A user asked if there was an endpoint for collection storage statistics in the Weaviate dashboard, but it's not currently available; however, it's being worked on and will be added in the future.",How to check size of cluster (GB/MB and not number of objects),False,False,3233
python_client,4,False,2024-08-01 16:31:13.589000+00:00,security,incorrect_configuration,The problem lies in exposing Weaviate through Traefik and Cloudflare for GRPC while maintaining HTTP2 and security. The solution involves updating the Traefik configuration to match the Cloudflare requirements.,Unable to connect to weaviate running behind reverse proxy,False,False,3252
rest_api,3,False,2024-10-09 19:55:11.799000+00:00,server_setup,conceptual_misunderstanding,"Upgrading from the Free Serverless Sandbox plan to the Paid Persistent Version is planned but currently unavailable; user can use a migration guide for manual data transfer, estimate costs via a price calculator, and consider enterprise plans for controlled billing limits.",Free Serverless Sandbox Plan to Paid Persistent Version,False,False,4495
python_client,3,False,2025-01-06 05:42:04.329000+00:00,queries,incorrect_configuration,"The issue was resolved by setting the AZURE_APIKEY environment variable in Docker Compose, which was already done, but still resulted in an API key not being found. It seems to be related to hybrid queries as near_text queries worked fine. Upgrading Weaviate version from 1.28.1 to 1.28.11 might resolve the issue.",Hybrid search raises an API Key error when used with azure-openai,True,True,9578
other,4,False,2024-11-15 03:39:34.944000+00:00,deployment,incorrect_configuration,"User asks about migrating from WeaviateDB v1.19 to v1.27, and receives guidance on step-by-step upgrades or alternative migration method via new cluster and scripts.",Migrate from v1.19 to v1.27,True,False,7581
llm_framework,4,False,2025-01-14 22:30:46.911000+00:00,integration,incorrect_configuration,"The user asks about configuring Cohere as a self-hosted service instead of using the public Cohere URL. Mohamed Shahin suggests exploring other model providers that can be hosted locally, but does not provide a direct answer on how to connect to a locally hosted Cohere. djjeffr suggests modifying the reranker-cohere code to allow passing in the Cohere API URL.",How to configure cohere as self hosted,False,False,9759
llm_framework,3,False,2024-07-12 21:46:44.206000+00:00,ingestion,bug_or_limit,User asked about importing external data into Verba and was advised to wait for an upcoming Verba v2 update which includes bulk import improvements.,Import custom data in Verba,False,False,3035
local_cluster,5,False,2024-08-20 04:40:47.503000+00:00,integration,conceptual_misunderstanding,"A user asked about syncing embedded Weaviate with Cloud to enable local-first but cloud-sync functionality, and the response suggested submitting a feature request on GitHub and implementing an intermediate storage of operations to batch and update instances upon reconnection.",[Question] Syncing embedded Weaviate with Cloud?,False,False,3405
python_client,5,True,2024-10-14 22:42:30.935000+00:00,queries,conceptual_misunderstanding,A user asked about using the 'not equal' filter with word tokenization on non-alphanumeric character properties. The solution was to add a new property with field tokenization and copy its content to be able to apply the 'not equal' filter.,Not Equal Filter with Word Tokenization with non-alphanumeric characters,False,False,5289
rest_api,3,True,2024-08-20 20:23:41.929000+00:00,queries,conceptual_misunderstanding,"The user asked about filtering objects without a specific reference in a fetch_objects query, and the solution was found in the Conditional Filters section of the Weaviate documentation.",Filter By Missing References,False,False,3411
python_client,3,False,2024-07-16 06:54:07.656000+00:00,ingestion,bug_or_limit,"The issue with batch processing in Weaviate Python client is resolved due to incorrect assumptions about its compatibility with async methods. It turns out that batching uses async code internally, but it has issues with event loops in certain environments, such as PyCharm in debug mode. A workaround is to use insert/insert_many() method or install the async client in development version.",Batch thread died unexpectedly,True,False,3056
other,3,True,2024-09-20 13:20:13.442000+00:00,integration,conceptual_misunderstanding,The user had trouble interacting with Weaviate collections in Verba after uploading data to Weaviate in a sandbox environment. The issue was resolved by understanding that Verba stores data independently and requires data to be uploaded directly from Verba to work properly.,Weaviate collections not visible to verba,False,False,4221
rest_api,4,False,2024-11-15 12:00:16.965000+00:00,deployment,bug_or_limit,"The issue seems to be related to the Weaviate node trying to join a non-existent cluster. To resolve this issue, it's suggested to use a newer version of Weaviate, specifically 1.27/latest, instead of 1.26.1.",Single Weaviate unable to connect,False,False,7588
using the Weaviate Python client library,3,False,2024-09-19 18:23:09.364000+00:00,queries,incorrect_configuration,The user encountered an intermittent 'Name or service not known' error when connecting to Weaviate through Traefik reverse proxy. Mohamed Shahin suggested increasing session_pool_max_retries or checking Traefik's DNS resolution error logs to mitigate the issue.,[Errno -2] Name or service not known,False,False,4211
other,4,False,2024-10-05 03:53:34.027000+00:00,integration,conceptual_misunderstanding,"The user was trying to integrate a new model instead of CLIP for mult-modal search, specifically looking for alternatives like Paligemma. After some research and discussion, the user found Multi2Vec-Bind as a potential alternative, but was informed that Weaviate does not currently support Paligemma. However, they can create a feature request or bring their own vectors to Weaviate for use with any embeddings model.",Custom Model integration Instead of CLIP,False,False,4433
python_client,3,False,2024-07-17 11:35:13.567000+00:00,queries,conceptual_misunderstanding,"The original issue was about getting a non-zero distance score when querying exactly the same words in Weaviate using semantic search. The resolution suggested that this is due to the vectorization process adding the collection name to the text, which can be avoided by setting `vectorize_collection_name` to False in the Text2VecOpenAI configuration.",Why distance score not equal to 0 (searching exactly the same words),False,False,3069
python_client,3,True,2024-09-18 18:15:31.144000+00:00,queries,conceptual_misunderstanding,"The user was experiencing a low cosine similarity score when using Weaviate's near_text vector search feature due to its non-literal search behavior; however, it can be resolved by switching to hybrid or BM25/Keyword search which provides a score rather than distance, thus giving a better representation.",.near_text vector search score is very low,False,False,4195
python_client,5,True,2024-04-18 10:49:18.635000+00:00,queries,bug_or_limit,The issue with duplicate and inconsistent results of BM25 search has been reported and a fix has been made available in the latest version.,BUG - Duplicate and inconsistent results of BM25 search,True,False,2065
others,5,False,2024-07-28 18:07:33.768000+00:00,deployment,conceptual_misunderstanding,"User asks about connecting to a self-hosted Weaviate instance on a Kubernetes cluster using the Weaviate client version 4 without specifying a base URL, and receives an answer that suggests using grpcurl to test gRPC exposure and provides an example setup using Traefik and Docker Compose.",How to use weaviate client v4 to connect to a self hosted instance on k8s,False,False,3199
python_client,4,False,2025-01-07 09:43:54.895000+00:00,integration,data_modeling,"The user wanted to maintain a single source of truth for data schema using Pydantic classes, and there was no direct support mentioned for generating Weaviate collection definitions directly from Pydantic classes in the client libraries.",Pydantic classes as single source of truth,False,False,9604
python_client,3,True,2024-03-05 11:42:58.156000+00:00,ingestion,bug_or_limit,"Weaviate checks for dimension consistency by default, validating vector sizes during insert and insert_many but not during batch imports.",Handling Varying Vector Sizes in Weaviate Indexing: Ensuring Consistency and Error Prevention,False,False,1626
python_client,3,True,2024-11-19 15:49:37.315000+00:00,server_setup,bug_or_limit,The user experienced an 'update schema is not configured for migration' error when attempting to update objects via GraphQL on a local Weaviate instance. The resolution was to use the REST endpoints instead of GraphQL for updating objects.,"Weaviate local instance graphql Update ""schema is not configured for migration""",False,False,7705
python_client,3,False,2025-01-07 07:55:21.131000+00:00,integration,conceptual_misunderstanding,"It seems like removing reference properties in Weaviate is not directly possible and requires creating a new collection and transferring data instead. To resolve an issue where appending data to a Weaviate collection fails due to incompatible data, ignoring the reference properties or adding empty columns for them might be necessary.",How to remove reference property,False,False,9600
other,3,False,2025-01-08 16:04:38.329000+00:00,queries,conceptual_misunderstanding,"The user questioned whether Autocut is effective in scoring curves with indistinguishable jumps, but was advised to tune their hybrid search settings instead.",Is autocut effective in scoring curves where the jumps are indistinguishable,False,False,9636
rest_api,3,False,2025-01-21 16:46:25.863000+00:00,deployment,incorrect_configuration,"The user had an issue where Weaviate recreated a shard when moving its Docker Compose setup without modifying existing configuration, and was looking for a solution to use the existing local data.",Issue with Shard Creation After Moving Docker Compose Setup - How to Use Existing Local Data?,False,False,9840
rest_api,4,False,2024-10-06 10:28:05.111000+00:00,deployment,bug_or_limit,"User has difficulty setting up a local RAG pipeline with Verba and Llama3 using Docker, encountering errors such as missing module configurations and failed imports.",Local Ollama Verba-Weaviate on docker odd errors when using chat,False,False,4446
rest_api,3,True,2024-11-12 06:13:27.113000+00:00,queries,conceptual_misunderstanding,"The user asked about retrieving vectors within a specific cosine distance range from a query vector without having to retrieve all nearby vectors, and after discussing possible approaches, they found an alternative solution using aggregate queries.",Vectors within a specified distance range from query,False,False,7547
python_client,5,True,2025-02-26 07:01:47.181000+00:00,server_setup,bug_or_limit,"The user experienced gRPC connection issues while using Weaviate v4 for hybrid search and fetching objects by ID. To resolve this, setting the GRPC_PORT environment variable was suggested.",[Question] gRPC Connection Issues in Weaviate v4 (Hybrid Search & fetch_by_object_id Failing),False,False,10554
python_client,4,False,2024-07-09 11:58:24.686000+00:00,server_setup,performance,"Based on the Weaviate server setup and logs, it appears that the issue is likely caused by a combination of factors including insufficient server resources and potential compatibility issues between Weaviate versions. Upgrading to the latest Weaviate version might resolve the issue, and taking backups before upgrading is recommended to avoid data loss.",Upload to and Deletion from Custom Weviate Instance Always Times out,True,False,2988
rest_api,3,False,2025-02-01 12:47:36.679000+00:00,queries,conceptual_misunderstanding,"The user was unable to find documentation for performing a nearText search on the Weaviate REST API, but was able to accomplish it using a GraphQL query, which involves sending a POST request to the /v1/graphql endpoint with a JSON payload containing the query.",Can't find documentation for the search via rest,False,False,9991
rest_api,4,False,2025-01-20 20:34:07.602000+00:00,queries,conceptual_misunderstanding,"User Axel_Straminsky asks about converting a GraphQL query to a Filter object in Weaviate. DudaNogueira provides an alternative solution, suggesting using the `graphql_raw_query` function from the Python v4 client to make direct GraphQL calls, but notes that there isn't a built-in way to directly convert GraphQL filters to Filter objects.",[Question] Convert GraphQL query to Filter object,True,False,9826
other,4,False,2025-03-11 19:46:09.993000+00:00,ingestion,conceptual_misunderstanding,"The user, Satyam Namdev, is experiencing challenges implementing multi-tenancy for unstructured ETL pipelines from AWS S3 to Weaviate and seeks an alternative solution, but Mohamed Shahin recommends using multi-tenancy, suggesting it's better for performance and schema operations.",Multi-Tenant support for Unstructured ETL Pipelines!,False,False,18716
rest_api,4,True,2024-02-03 09:19:26.872000+00:00,deployment,incorrect_configuration,"The Weaviate multi-node cluster deployment issue arises due to a networking problem, specifically when referencing IP addresses for Cluster Join. To resolve this, create a Docker attachable network and modify the Docker Compose file to use service names instead of IP addresses for Cluster Join.",Failed while setting Multi node cluster using docker swarm on 2 VM,False,False,1364
rest_api,4,True,2024-06-19 07:11:15.076000+00:00,deployment,bug_or_limit,Passing TRUST_REMOTE_CODE=True in the Dockerfile or docker-compose.yml is not sufficient; an additional change is needed in the t2v-transformers-models repository to make it work properly.,How to use 'trust_remote_code=True' in case of locally downloaded gated model,False,False,2745
python_client,4,True,2024-09-30 10:27:49.728000+00:00,ingestion,bug_or_limit,"The issue of 'text too long for vectorization' error in Weaviate v4 has been identified as a bug with certain preconditions, and the resolution involves changing the vectorizer config, specifically setting vectorize_collection_name to True.",Error : text too long for vectorization,False,True,4373
rest_api,4,True,2024-08-18 19:38:18.445000+00:00,deployment,bug_or_limit,"The issue of explosive growth (up to 10 seconds) of request latency when one cluster's node fails has been fixed in Weaviate version 1.25.12, but similar issues may still exist in versions prior to 1.25.12 and potentially in later versions like 1.26.1 if specific environment variables are not properly set.",Explosive growth (to 10sec) of request latency when one cluster's node fails,False,False,3391
rest_api,4,True,2024-11-19 06:03:37.173000+00:00,server_setup,bug_or_limit,User asks about tracking multi-tenant activity in Weaviate; Mohamed answers that autoTenantActivation feature monitors specific operations to activate idle tenants and suggests leveraging PROMETHEUS_MONITORING_GROUP for metrics.,Tracking Multi-Tenant Activity in Weaviate,False,False,7690
rest_api,4,False,2024-08-28 09:02:27.029000+00:00,deployment,performance,User questioned why 'store is read-only' was occurring after checking the available disk space and was told to check the shard configuration and underlying hardware resources.,[Question] why ‘store is read-only’,False,False,3793
rest_api,3,True,2024-08-27 11:40:02.239000+00:00,queries,conceptual_misunderstanding,"The user asked about performing multimodal search without having the vector or object ID at hand, and was resolved through leveraging deterministic IDs and using the `near_image` function in Weaviate.",[Question] Multimodal search,False,False,3691
python_client,5,False,2024-08-07 15:57:35.653000+00:00,queries,performance,"The user is experiencing a Context Deadline Exceeded error when using Hybrid query with rerank, but it works fine with Near_Text or BM25 query. Increasing the MODULES_CLIENT_TIMEOUT environment variable may resolve the issue.",Hybrid query with rerank， get context deadline exceeded ERROr,False,False,3292
other,5,False,2024-09-19 17:17:54.747000+00:00,deployment,incorrect_configuration,"User had an issue with Weaviate servers not synchronizing due to a configuration problem, resolved by reinstalling Weaviate.",[Question] synchronized:false but nodes can see each other,False,False,4210
python_client,3,False,2024-11-08 06:18:56.311000+00:00,queries,conceptual_misunderstanding,"The user asked how to filter results by range, and the resolution involves using pagination by setting the `limit` and `offset` parameters in the `fetch_objects` method to retrieve a specific range of objects.",[Question] Is there a way to filter results by range?,False,False,7497
python_client,5,False,2024-12-24 10:08:13.582000+00:00,queries,performance,"The user is experiencing slow search responses when using Product Quantization (PQ) in Weaviate, specifically with a large dataset of 5 million vectors. This is unexpected since PQ is supposed to improve performance. Possible reasons include inconsistent vector lengths, inefficient indexing, and suboptimal configuration settings. Resolving this issue involves identifying the root cause and adjusting the configuration, such as specifying consistent vector lengths, increasing the number of segments for PQ, and optimizing the ef and max_connections parameters.",How to determine the optimal number of segments in PQ to reduce requests latency (search)?,False,False,9418
